2005_9_2 3750.0 3750.0 3700.0 3740.0 3402600.0 3740.0
2005_9_5 3750.0 3860.0 3750.0 3840.0 8383300.0 3840.0
2005_9_6 3840.0 3880.0 3830.0 3840.0 6103000.0 3840.0
2005_9_7 3880.0 3930.0 3870.0 3920.0 9254600.0 3920.0
2005_9_8 3910.0 3940.0 3900.0 3930.0 6353900.0 3930.0
2005_9_9 3940.0 3990.0 3930.0 3970.0 11008100.0 3970.0
2005_9_12 4010.0 4020.0 3970.0 3970.0 5055400.0 3970.0
2005_9_13 3970.0 4070.0 3970.0 4050.0 6994300.0 4050.0
2005_9_14 4000.0 4020.0 3950.0 3980.0 6243600.0 3980.0
2005_9_15 4000.0 4020.0 3980.0 4010.0 3954200.0 4010.0
2005_9_16 4020.0 4080.0 4000.0 4060.0 7716800.0 4060.0
2005_9_20 4030.0 4100.0 4020.0 4050.0 5298700.0 4050.0
2005_9_21 4040.0 4060.0 4020.0 4030.0 3603800.0 4030.0
2005_9_22 3960.0 3980.0 3940.0 3940.0 5298700.0 3940.0
2005_9_26 3790.0 3830.0 3750.0 3820.0 11066900.0 3820.0
2005_9_27 3910.0 3910.0 3850.0 3870.0 6343700.0 3870.0
2005_9_28 3780.0 3840.0 3770.0 3790.0 5490200.0 3790.0
2005_9_29 3800.0 3800.0 3700.0 3720.0 7437000.0 3720.0
2005_9_30 3760.0 3780.0 3730.0 3730.0 6168700.0 3730.0
2005_10_3 3770.0 3790.0 3730.0 3750.0 5346400.0 3750.0
2005_10_4 3790.0 3920.0 3780.0 3900.0 10603600.0 3900.0
2005_10_5 3920.0 3970.0 3900.0 3900.0 13210000.0 3900.0
2005_10_6 3750.0 3820.0 3750.0 3790.0 7497300.0 3790.0
2005_10_7 3790.0 3830.0 3760.0 3790.0 4725600.0 3790.0
2005_10_11 3740.0 3780.0 3730.0 3760.0 5253800.0 3760.0
2005_10_12 3770.0 3890.0 3760.0 3770.0 7329900.0 3770.0
2005_10_13 3770.0 3780.0 3750.0 3760.0 5135400.0 3760.0
2005_10_14 3800.0 3850.0 3760.0 3810.0 7530300.0 3810.0
2005_10_17 3810.0 3850.0 3780.0 3820.0 4257100.0 3820.0
2005_10_18 3820.0 3870.0 3810.0 3850.0 5941900.0 3850.0
