2008_7_31 2325.0 2325.0 2300.0 2310.0 9877000.0 2310.0
2008_8_1 2300.0 2325.0 2280.0 2300.0 6338000.0 2300.0
2008_8_4 2310.0 2320.0 2280.0 2290.0 6460000.0 2290.0
2008_8_5 2315.0 2345.0 2305.0 2315.0 6627000.0 2315.0
2008_8_6 2360.0 2380.0 2340.0 2355.0 8307000.0 2355.0
2008_8_7 2355.0 2355.0 2290.0 2300.0 6203000.0 2300.0
2008_8_8 2280.0 2320.0 2275.0 2290.0 4965000.0 2290.0
2008_8_11 2330.0 2360.0 2325.0 2360.0 6753000.0 2360.0
2008_8_12 2345.0 2355.0 2325.0 2325.0 5918000.0 2325.0
2008_8_13 2315.0 2330.0 2290.0 2315.0 5836000.0 2315.0
2008_8_14 2290.0 2320.0 2285.0 2295.0 3771000.0 2295.0
2008_8_15 2310.0 2350.0 2305.0 2330.0 5405000.0 2330.0
2008_8_18 2340.0 2365.0 2335.0 2335.0 6916000.0 2335.0
2008_8_19 2315.0 2315.0 2285.0 2310.0 5068000.0 2310.0
2008_8_20 2275.0 2290.0 2245.0 2255.0 6152000.0 2255.0
2008_8_21 2260.0 2265.0 2220.0 2235.0 3491000.0 2235.0
2008_8_22 2220.0 2225.0 2200.0 2210.0 3343000.0 2210.0
2008_8_25 2245.0 2275.0 2240.0 2255.0 4561000.0 2255.0
2008_8_26 2200.0 2250.0 2195.0 2245.0 4025000.0 2245.0
2008_8_27 2225.0 2230.0 2200.0 2205.0 3380000.0 2205.0
2008_8_28 2230.0 2230.0 2200.0 2215.0 3175000.0 2215.0
2008_8_29 2245.0 2275.0 2240.0 2275.0 7878000.0 2275.0
2008_9_1 2240.0 2250.0 2215.0 2225.0 3926000.0 2225.0
2008_9_2 2235.0 2260.0 2210.0 2230.0 5918000.0 2230.0
2008_9_3 2245.0 2265.0 2235.0 2240.0 4960000.0 2240.0
2008_9_4 2210.0 2245.0 2210.0 2235.0 4210000.0 2235.0
2008_9_5 2180.0 2185.0 2155.0 2165.0 6595000.0 2165.0
2008_9_8 2230.0 2230.0 2185.0 2195.0 5609000.0 2195.0
2008_9_9 2180.0 2180.0 2125.0 2140.0 6631000.0 2140.0
2008_9_10 2065.0 2125.0 2065.0 2110.0 6537000.0 2110.0
2008_9_11 2095.0 2100.0 2065.0 2075.0 5505000.0 2075.0
2008_9_12 2125.0 2135.0 2075.0 2105.0 9745000.0 2105.0
2008_9_16 2005.0 2005.0 1955.0 1975.0 11223000.0 1975.0
2008_9_17 2005.0 2015.0 1974.0 1975.0 10736000.0 1975.0
2008_9_18 1950.0 1950.0 1904.0 1912.0 8086000.0 1912.0
2008_9_19 1980.0 2000.0 1960.0 1993.0 13546000.0 1993.0
2008_9_22 2005.0 2030.0 1989.0 1998.0 8337000.0 1998.0
2008_9_24 1970.0 1975.0 1934.0 1959.0 9527000.0 1959.0
2008_9_25 1920.0 1931.0 1894.0 1905.0 8641000.0 1905.0
2008_9_26 1928.0 1934.0 1897.0 1922.0 7333000.0 1922.0
2008_9_29 1918.0 1946.0 1892.0 1900.0 6007000.0 1900.0
2008_9_30 1790.0 1830.0 1774.0 1795.0 12125000.0 1795.0
2008_10_1 1831.0 1856.0 1806.0 1841.0 7988000.0 1841.0
2008_10_2 1871.0 1882.0 1781.0 1793.0 7969000.0 1793.0
2008_10_3 1767.0 1796.0 1753.0 1783.0 9154000.0 1783.0
2008_10_6 1750.0 1750.0 1671.0 1671.0 7830000.0 1671.0
2008_10_7 1521.0 1678.0 1516.0 1650.0 12011000.0 1650.0
2008_10_8 1589.0 1598.0 1480.0 1484.0 11639000.0 1484.0
2008_10_9 1524.0 1550.0 1475.0 1513.0 12141000.0 1513.0
2008_10_10 1343.0 1479.0 1341.0 1425.0 14448000.0 1425.0
2008_10_14 1625.0 1625.0 1552.0 1610.0 12910000.0 1610.0
2008_10_15 1596.0 1611.0 1537.0 1574.0 10768000.0 1574.0
2008_10_16 1514.0 1517.0 1424.0 1433.0 12098000.0 1433.0
2008_10_17 1506.0 1518.0 1466.0 1500.0 12036000.0 1500.0
2008_10_20 1600.0 1644.0 1574.0 1633.0 12457000.0 1633.0
2008_10_21 1723.0 1729.0 1661.0 1694.0 9072000.0 1694.0
2008_10_22 1604.0 1637.0 1545.0 1551.0 11029000.0 1551.0
2008_10_23 1477.0 1537.0 1412.0 1530.0 11114000.0 1530.0
2008_10_24 1450.0 1451.0 1321.0 1346.0 13677000.0 1346.0
2008_10_27 1326.0 1394.0 1250.0 1254.0 13019000.0 1254.0
2008_10_28 1262.0 1418.0 1248.0 1406.0 10213000.0 1406.0
2008_10_29 1605.0 1605.0 1388.0 1471.0 17474000.0 1471.0
2008_10_30 1510.0 1605.0 1503.0 1589.0 13618000.0 1589.0
2008_10_31 1569.0 1585.0 1503.0 1512.0 11729000.0 1512.0
2008_11_4 1650.0 1652.0 1568.0 1614.0 13860000.0 1614.0
2008_11_5 1670.0 1740.0 1647.0 1736.0 13672000.0 1736.0
2008_11_6 1616.0 1619.0 1552.0 1589.0 11982000.0 1589.0
2008_11_7 1470.0 1573.0 1450.0 1528.0 14134000.0 1528.0
2008_11_10 1618.0 1638.0 1555.0 1577.0 8990000.0 1577.0
2008_11_11 1547.0 1552.0 1479.0 1487.0 13602000.0 1487.0
2008_11_12 1450.0 1507.0 1446.0 1493.0 11046000.0 1493.0
2008_11_13 1406.0 1416.0 1380.0 1382.0 14141000.0 1382.0
2008_11_14 1462.0 1470.0 1417.0 1434.0 9538000.0 1434.0
2008_11_17 1414.0 1521.0 1401.0 1489.0 9556000.0 1489.0
2008_11_18 1469.0 1483.0 1438.0 1438.0 9508000.0 1438.0

